routeIdx,crsIdx,crsKorNm,crsDstnc,crsTotlRqrmHour,crsLevel,crsCycle,crsContents,crsSummary,crsTourInfo,travelerinfo,sigun,brdDiv,gpxpath,createdtime,modifiedtime
T_ROUTE_MNG0000000001,T_CRS_MNG0000005161,남파랑길 45코스,13,270,2,비순환형,서상여객선 터미널에서 서면 중련리 새남해농협중현지소까지 연결되는 구간으로 “남해바래길” 14코스와 일부 중복되는 구간이다. 남해바래길 14코스는 망운산노을길로 명명되어 있으며 망운산 자락을 따라 일몰을 감상할 수 있는 매력을 보유하고 있다. 일부 구간이 해안길을 따라 형성된 갯길을 통과함에 따라 조수간만에 차에 따라 걷기여행이 영향을 받을 수 있음에 따라 걷기여행자의 유의가 요구된다. ,"- 망운산 자락을 따라 아름다운 일몰을 감상할 수 있는 매력을 보유한 길<br>- 내륙의 숲속 농로와 몽돌해안, 기암괴석이 있는 눈이 시원해지는 해안길을 걸을 수 있는 볼거리가 많은 코스<br>- 만조 때는 안전을 위해 약간 우회해서 걸어야 하는 구간이 있음 ","- 잔디구장과 호텔, 게스트하우스 등 편의시설이 갖춰진 노을이 아름답기로 유명한 '남해스포츠파크' <br>- 개막이체험과 갯벌체험 등 다양한 체험을 즐길 수 있는 '유포어촌체험마을' <br>- 수령 200년의 노거수 소나무로 노구마을로 넘나드는 얻덕 무지개다리에 자리한 '노구마을 보호수' ","- 시점 : 서면 서상리 서상여객선터미널(경남 남해군 서면 남서대로1687번길 28-4) <br>교통편) 남해시외버스터미널에서 시내버스 남해-대곡, 남해-남면 이용 후 서상마을 앞 정류장 하차. 배차간격 유의<br>- 종점 : 서면 중현리 새남해농협중현지소(경남 남해군 서면 남서대로 2618)<br>교통편) 회룡 정류장에서 남해-우물, 남해-대곡(회룡), 남해-서상 버스 이용하여 남해시외버스터미널 하차. 배차간격 유의<br>- 일부 구간 갯길을 통과하여 만조 시 해안가를 걷지 않도록 유의함<br>- 어두울 때는 걷기가 불편한 해안 비포장길이 중간중간 있으므로 코스가 끝날 무렵 노을을 볼 수 있도록 계획하는 것이 좋음<br>- 남해바래길 13코스와 동일하므로 남해바래길 관련 정보를 확인해도 좋음 <br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails ",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/b9f98bb194d84dab920b59c03dd9c89e.gpx,20200216073330,20250717010646
T_ROUTE_MNG0000000001,T_CRS_MNG0000005162,남파랑길 46코스,18,390,2,비순환형,"서면 중현리 새남해농협중현지소에서 남해대교 교차로까지 연결되는 구간으로 “남해바래길” 13코스인 “이순신호국길”과 일부 코스가 중복되는 구간이다. 노량해전 당시 이순신장군의 유해가 최초로 육지에 오른 곳으로, 사적 232호로 지정된 남해 관음포 이충무공전몰유허(이락사)와 남해 충렬사 등이 구간 내 핵심 자원이다. 400여년전 이순신 장군의 운구행렬이 지나간 역사의 숨결과 호국정신을 느낄 수 있는 구간이자, 남해구간의 걷기여행을 마무리하는 종점 구간이기도 하다. ",- 400여년전 이순신 장군의 운구행렬이 지나간 역사의 숨결과 호국정신을 느낄 수 있는 코스<br>- 바다와 떨어져 목가적인 느낌이 물씬한 마을길과 숲길을 따라 걷는 아름다운 구간,- 노량해전 당시 이순신장군의 유해가 최초로 육지에 오른 남해 관음포 '이충무공전몰유허(이락사)'와 '남해 충렬사'<br>- 임진왜란 마지막 격전지로 이순신 장군이 순국한 장소인 '이순신바다공원'<br>- 유람선과 야경을 즐길 수 있는 '남해대교'와 세계 최초 주탑 현수교인 '노량대교',"- 시점 : 서면 중현리 새남해농협중현지소(경남 남해군 서면 남서대로 2618)<br>교통편) 남해시외버스터미널에서 시내버스 남해-서상, 남해-대곡, 남해-우물, 남해-중현 이용 후 회룡 정류장 하차<br>- 종점 : 구 노량공영주차장 해안길 데크 입구(금남면 노량리 산99-2번지) <br>교통편) 구노량 정류장에서 하동-진교, 진교-하동 버스 이용하여 하동시외버스터미널 하차<br>- 남해바래길과 동일하므로 남해바래길 관련 정보를 확인해도 좋음 <br>*남해바래길탐방안내센터 (055)863-8778 / http://cafe.daum.net/namhaetrails ",경남 남해군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/2cd7f13c90e64e739afdaa08296cebdb.gpx,20200216073655,20260313080839
T_ROUTE_MNG0000000001,T_CRS_MNG0000005163,남파랑길 47코스,27,570,2,비순환형,남해군 남해대교 교차로에서 하동읍 광평리 하동송림 입구까지 연결되는 구간으로 구간 초반에는 하동의 마을 및 농업경관을 감상하며 걷다가 섬진강을 따라 조성된 섬진강 100리 테마로드를 따라 송림공원까지 이어지는 구간이다. 섬진강변에 조성된 섬진강 100리 테마로드는 자전거길과 걷기여행길이 중복되는 구간으로 섬진강의 수려한 경관을 따라 길이 조성되어 있어 누구나 쉽게 걷기여행을 즐길 수 있는 구간이다. 드라마 허준 촬영지인 하동포구공원과 종점 구간인 하동송림구간은 특히 아름다운 경관을 뽐내고 있으며 하동송림공원은 음악과 함께 소나무숲의 매력을 만끽할 수 있다. ,"- 하동의 마을을 너른 벌판을 따라 걷다가 섬진강변을 따라 하동포구공원, 하동 송림공원, 섬진교까지 이어지는 코스<br>- 섬진강 수려한 경관을 따라 자전거길과 걷기길이 있어 누구나 쉽게 걷기여행을 즐길 수 있는 코스",- 하동과 남해를 잇는 '남해대교'<br>- 섬진강 유역에서 채취되는 재첩을 맛볼 수 있는 '하동재첩특화마을'<br>- 드라마 허준 촬영지인 '하동포구공원’<br>- 경전선 폐철로에서 보도교로 탈바꿈한 ‘하모니철교’<br>- 음악과 함께 소나무숲의 매력을 만끽할 수 있는 '하동송림공원’<br>- 경남 하동과 전남 광양을 잇는 ‘섬진교’,- 시점 : 구 노량공영주차장 해안길 데크 입구(금남면 노량리 산99-2번지)<br>교통편) 하동시외버스터미널에서 시내버스 하동-진교 이용 후 구노량 정류장 하차. 배차간격 유의<br>- 종점 : 하동읍 광평리 섬진교 동단(경남 하동군 하동읍 광평리 439-2)<br>교통편) 하동시외버스터미널 또는 하동역 도보 이동 가능. 또는 하동고등학교 정류장에서 18번 버스 이용<br>- 코스 내 음수대가 많이 없으므로 식수 사전 준비,경남 하동군,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005163.gpx,20200216074031,20250717011902
T_ROUTE_MNG0000000001,T_CRS_MNG0000005164,남파랑길 48코스,13,270,1,비순환형,"하동송림공원에서부터 시작하여 광양 진원면 진월초등학교까지 이어지는 구간으로 섬진강 구간과 마찬가지로 섬진강변에 조성된 길을 따라 섬진강의 수려한 자연경관을 감상할 수 있는 걷기여행길이다. 다만, 하동구간의 길은 자전거와 걷기여행자 모두 이용할 수 있는 구간으로 특화되어 있는 반면, 광양구간의 섬진강 길은 자전거 이용자를 위한 구간으로 조성되어 있어 자전거 이용자가 많은 시즌에는 걷기여행자의 주의가 요구된다. 봄이면 아름다운 매화 및 벚꽂으로 아름다운 경관을 자랑하며 계절에 따라 다양한 아름다움을 경험할 수 있는 구간으로서의 특징을 보유하고 있다. ",- 경상도와 전라도를 잇는 섬진교에서 시작하는 코스<br>- 섬진강 강변길 따라 섬진강의 수려한 자연경관을 감상하는 걷기여행길<br>- 봄이면 아름다운 매화 및 벚꽃으로 아름다운 경관을 자랑하며 계절에 따라 다양한 아름다움을 경험할 수 있는 구간,- 옛 경전선 폐철로를 활용한 '하모니철교'<br>- 아름다운 섬진강 풍경과 시원한 강바람을 느낄 수 있는 섬진강 자전거길<br>- 섬진강의 짙푸른 물길과 재첩잡이를 가까이서 볼 수 있는 강변 풍경,"- 시점 : 하동읍 광평리 섬진교 동단(경남 하동군 하동읍 광평리 439-2)<br>교통편) 하동시외버스터미널 시내버스 18, 35-1번 버스 이용 후 하동고등학교 정류장 하차. 또는 도보 이동 가능<br>- 종점 : 진월면 선소리 진월초등학교(전남 광양시 진월면 선소중앙길 69)<br>교통편) 진월초교정류장에서 54번 버스 이용하여 하동시외버스터미널 하차<br>- 자전거길과 걷기여행길이 함께 조성되어 걷기여행시 주의가 필요<br>- 남해고속도로 운전자 휴식처인 섬진강휴게소 이용 가능(섬진강휴게소 부산방향 뒤편 보행자 진입로 이용)",전남 광양시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005164.gpx,20200216074336,20251111042906
T_ROUTE_MNG0000000001,T_CRS_MNG0000005165,남파랑길 49코스,15,300,1,비순환형,"진월초등학교에서 광양 중동 근린공원까지 연결되는 구간으로 광양 48코스 종점인 진월초등학교와 인접한 망덕포구에 윤동주 시인의 유고를 보존했던 정병욱 가옥이 입지하고 있으며, 윤동주 쉼터 등의 자원을 보유하고 있다. 망덕포구 일원은 전어축제 등으로 유명하고, 섬진강과 바다가 맞닿는 곳으로 광양제철 및 광양만의 경관을 감상할 수 있는 매력을 보유하고 있다. 망덕포구를 지나 광양을 대표하는 광양제철소를 따라 구간이 연결되어 광양의 산업, 생태, 문화를 다양하게 접할 수 있는 구간이다.","- 망덕포구를 지나 광양을 대표하는 광양제철소를 따라 구간이 연결되어 광양의 산업, 생태, 문화를 다양하게 접할 수 있는 코스<br>- 간 내에 망덕포구와 윤동주 유고를 보관했던 정병욱 가옥이 입지하고 있음",- 망덕포에 윤동주 시인의 시비공원과 망덕포의 윤동주 유고를 보존했던 '정병욱가옥'<br>- 전어축제로 유명한 망덕포구 일원은 바다와 섬진강이 만나는 독특한 경관을 볼 수 있으며 전망데크와 쉼터가 잘 구성되어 있음<br>- 섬진강과 바다가 맞닿는 곳으로 광양제철 및 광양만의 경관,"- 시점 : 진월면 선소리 진월초등학교(전남 광양시 진월면 선소중앙길 69)<br>교통편) 하동시외버스터미널 54번 버스, 진원남초교 하차<br>- 종점 : 중동 중동근린공원(전남 광양시 광장로 94)<br>교통편) 중마버스터미널 도보 이동 가능. 또는 홈플러스 정류장에서 9, 88, 1001번 버스 등 이용 <br>- 노선별 운행시간이 다를 수 있으니 미리 버스노선과 시간 확인 필요",전남 광양시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/5c5e5212f0aa49a4a48ab483c3b381e4.gpx,20200216074625,20260203034237
T_ROUTE_MNG0000000001,T_CRS_MNG0000005167,남파랑길 51코스,14,300,1,비순환형,"광양터미널에서 순천시 해룡면 신성리 일원을 경유하여 여수 율촌면까지 이어지는 구간으로 광양구간에서 순천 해룡면으로 이어지는 구간은 농로 구간이 많아 걷기여행 매력이 높지 않으나 순천시 해룡면 신성리에 위치한 순천왜성 및 하천을 따라 잘 조성된 산책로를 따라 여수 율촌면 율촌파출소까지 걸을 수 있는 구간이다. <br>구간 내 핵심 자원은 순천왜성으로 왜성 꼭대기 망루에 서면 앞뒤로 여수, 광양, 남해 바다고 보이고, 구례, 남원 등의 내륙부까지 조망할 수 있다. <br>순천왜성은 유정, 권율, 이순신 등 역사 속 위대한 장군들의 이야기를 보유하고 있으며 이순신장군이 27일간을 머물면서 전사 하루 전 소서행장을 노량 앞바다로 유인하여 대첩을 거둔 유서깊은 전적지이다. ",- 광양에서 순천시 해룡면을 지나 여수 율촌면으로 이어지는 구간으로 전형적인 농촌경관을 따라 걷는 코스<br>- 순천왜성 및 하천변을 따라 잘 조성된 산책로를 따라 여수까지 이어짐,"- 유정, 권율, 이순신 등 역사 속 위대한 장군들의 이야기를 보유하고 있는 '순청왜성'<br>- 앞뒤로 여수, 광양, 남해 바다도 보이고, 구례, 남원 등의 내륙부까지 조망할 수 있는 순천왜성 꼭대기 망루 <br>- 이순신장군이 27일간을 머물면서 전사 하루 전 소서행장을 노량 앞바다로 유인하여 대첩을 거둔 유서깊은 전적지","- 시점 : 광양읍 인동리 광양터미널(전남 광양시 광양읍 순광로 692)<br>교통편) 광양공영버스터미널행 버스 이용<br>- 종점 : 율촌면 조화리 율촌파출소(전남 여수시 율촌면 율촌로 103)<br>교통편) 율촌수생약국 정류장에서 94, 95, 96번 버스 등 이용하여 순천역 하차. 또는 율촌역(간이역) 이용<br>- 광양구간에서 순천 해룡면으로 이어지는 구간은 농로 구간이 많아 걷기여행 매력이 높지 않음<br>- 순천시 해룡면 신성리에 위치한 순천왜성 및 하천을 따라 잘 조성된 산책로를 따라 이동할 수 있음",전남 광양시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/c3e94627a9144c38b2eeac9c36eb61e0.gpx,20200216075816,20250717012644
T_ROUTE_MNG0000000001,T_CRS_MNG0000005168,남파랑길 52코스,15,300,1,비순환형,여수 율촌파출소에서 소하면 덕양리 소라초등학교까지 이어지는 구간으로 여수공항을 끼고 농촌경관을 따라 걸을 수 있는 구간이다.  구간과 직접적으로 연결되지는 않으나 우리나라 기독교에서 존경받는 손양원 목사의 순교기념관 및 애양원 역사관 등을 연계 관광할 수 있는 구간이다. 구간 종점 구간에 갓길이 없는 도로구간이 일부 포함되어 있어 걷기여행자들의 주의가 요구된다. ,"- 여수공항 및 여수국가산업단지의 전경을 바라보며 걸을 수 있는 구간으로 농업경관, 산업경관 등이 두루 어우러진 코스<br>- 걷는 동안 농촌의 삶을 엿 볼 수 있으며 길 주변에 식재된 농작물을 보고 배울 수 있고 확 트인 벌판과 여수 국가산단을 조망할 수 있는 코스<br>- 노선이 직접 지나지는 않으나 기독교에서 가장 존경받는 손양원 목사의 순교기념관 및 애양원 역사관 등을 연계 관광할 수 있음 ",- 여수공항에서 소라면 대포리 구간 약 5km에서 확 트인 벌판과 여수 국가산단을 조망할 수 있음,"- 시점 : 율촌면 조화리 율촌파출소(전남 여수시 율촌면 율촌로 103)<br>교통편) 순천역 정류장에서 330번 버스 이용하여 율촌수생약국 정류장 하차<br>- 종점 : 소라면 덕양리 소라초등학교(전남 여수시 소라면 덕양로 431)<br>교통편) 소라초등학교 정류장에서 31, 32, 33, 34, 35, 36, 93번 버스 이용하여 여수공항 하차<br>- 봉정마을과 여수공항입구 신풍마을에 식당이 있어 식사 가능<br>- 시멘트 포장된 농로와 마을길로 그늘이 없고 쉼터 등이 많지 않으므로 준비 필수<br>- 종점 구간에 갓길이 없는 도로구간이 일부 포함되어 있어 걷기여행자들의 주의가 요구",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/file/2025/05/7685c56bb00b4f83929eee162cf32082.gpx,20200216083625,20250717012723
T_ROUTE_MNG0000000001,T_CRS_MNG0000005169,남파랑길 53코스,12,210,1,비순환형,"여수 소하면 소라초등학교에서 중흥동 흥국사 입구까지 연결되는 구간으로 여수국가산업단지를 지나는 구간이다. 산업단지를 지나는 구간 특성 상, 대부분 도로구간이 포함된다.  대부분 인도가 확보되어 있으나, 일부 걷기여행 안전성이 떨어지는 구간이 포함되어 있어 걷기여행자들의 주의가 요구된다. 구간 중간부에 입지한 남수제를 지나면서부터 숲길 임도구간을 지나 흥국사 입구까지 연결되어 구간 종반부에는 쾌적한 숲길을 걸으며 힐링을 체험할 수 있는 구간이다. ",- 철로를 따라 이동하면서 폐쇄된 옛 간이역의 소박한 풍경을 감상할 수 있는 코스<br>- 마을에 흐르는 쌍봉천과 연등천을 따라 조성된 산책로를 걷는 코스,- 선사시대 사람들의 일상생활과 죽음을 주제로 조성한 공원 '여수선사유적공원' <br>- 1930년에 개통한 전남역으로 현재는 산책로와 자전거도로로 조성된 '구 여천역' ,- 시점 : 소라면 덕양리 소라초등학교(전남 여수시 소라면 하세동길 52-1) <br>교통편) 덕양시외버스터미널 도보 10분<br>- 종점 : 여수종합버스터미널(전남 여수시 좌수영로 268) <br>교통편) 여수종합버스터미널,전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005169.gpx,20200216090732,20250717012800
T_ROUTE_MNG0000000001,T_CRS_MNG0000005170,남파랑길 54코스,8,180,2,비순환형,"여수 중흥동 흥국사 입구에서 여수 종화동 여수해양공원까지 이어지는 구간으로 숲길과 해안길, 도심길 등 다양한 걷기여행길이 이어지는 구간이다. 구간에 위치한 숲길 구간은 여수시가 기 조성한 영취산 둘레길에 일부 포함되는 구간이며 봉화산 산림욕장 및 무장애 숲길 구간을 지난 이후에는 도심구간을 거쳐 여수해양공원으로 이어진다. 종점부에 하멜기념관 및 하멜등대 등이 입지하고 있어 연계 관광할 수 있으며 여수관광의 핵심공간이라 할 수 있는 여수해양공원 일대를 둘러볼 수 있다. ","- 여수종합버스터미널에서 여수해양공원까지 이어지는 구간<br>- 여수엑스포공원, 자산공원, 오동도, 하멜기념관, 하멜등대 등 해양관광자원이 분포하여 걷기와 연계 관광을 즐길 수 있는 코스","- 지구촌 단 하나뿐인 화려한 빅오쇼를 비롯해 스카이타워, 아쿠아플라넷 등을 관람할 수 있는 '여수박람회장'<br>- 동백꽃의 향연, 선홍빛 물결이 아름다운 '오동도'<br>- 여수 돌산과 자산공원을 잇는 1.5km 구간의 국내 첫 해상케이블카인 '여수해상케이블카'",- 시점 : 여수종합버스터미널(전남 여수시 소라면 덕양로 431)<br>교통편) 여수종합버스터미널<br>- 종점 : 종화동 여수해양공원(전남 여수시 이순신광장로 188-1)<br>교통편) 여수엑스포역 도보 이동 가능. 또는 여수연합항운(여수해양공원)에서 555번 버스 이용하여 여수연합항운 하차<br>- 대중교통 이용 시 배차간격 확인 필요<br>- 노선 후반부는 여수시내를 통과하고 있어 편의시설이 이용 가능,전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005170.gpx,20200216091044,20251015063817
T_ROUTE_MNG0000000001,T_CRS_MNG0000005171,남파랑길 55코스,16,300,1,비순환형,"여수해양공원에서부터 여수 소호동 소호요트장까지 연결되는 구간으로 여수 갯가길 및 여수밤바다길 등이 중첩되는 구간이다. 구간 시점부는 여수해양공원으로 밤이면 낭만포차가 들어서고 다양한 길거리 버스킹 등이 이뤄지는 젊음의 거리로서 여수 관광의 핵심 공간이다. 해양공원을 지난 남산공원, 남해안의 최대 수산물 집산어항 극동항, 웅촌 마리나 항만, 이충무공 유적지 등을 거쳐 여수 소호요트장까지 이어진다. 구간 곳곳에 공원이 잘 조성되어 있으며, 도로를 지나는 구간도 인도가 확보되어 있어 안전하게 걸을 수 있는 구간이다. ","- 여수해양공원에서부터 여수 소호동 소호요트장까지 연결되는 구간<br>- 이순신광장, 해양공원, 고소동1004벽화마을, 여수항과 국동항, 웅천해변문화공원, 웅천친수공원(해수욕장), 선소유적지, 소호동동다리 등 다수의 관광지가 분포하여 다양한 볼거리와 먹거리가 풍부한 코스",- 밤이면 낭만포차와 다양한 길거리 버스킹 공연이 펼쳐지는 여수 관광의 핵심 공간 '여수해양공원' <br>- 남해도와 아기섬이 마주 보이며 이웃해 있는 '하멜등대'<br>- 여수 돌산과 자산공원을 잇는 국내 첫 해상케이블카인 '여수해상케이블카'<br>- 소호동 회센터에서 요트마리나까지 이어지는 '소호동동다리',"- 시점 : 종화동 여수해양공원(전남 여수시 이순신광장로 188-1)<br>교통편) 여수EXPO역 정류장에서 2, 6, 7번 버스 이용 후 경찰서 정류장 하차<br>- 종점 : 소호동 여수소호요트장(전남 여수시 소호로 392)<br>교통편) 소호요트경기장에서 27, 88, 89번 버스 이용하여 여수시외버스터미널 또는 여수엑스포역 하차<br>- 시,종점에서 대중교통 1일 60회 이상 운행<br>- 전반적으로 안전성이 양호하고 주변 풍광이 아름다우나 그늘이 없어 도보여행시 준비 필요",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005171.gpx,20200216091401,20250717013326
T_ROUTE_MNG0000000001,T_CRS_MNG0000005172,남파랑길 56코스,15,300,2,비순환형,"여수 소호요트장에서부터 화양면 안포리 원포 버스정류장까지 연결되는 구간으로 초반에는 해안가를 따라 조성된 도로(인도 확보)구간을 따라 걷다가 다양한 마을을 지나는 구간으로 이루어져 있다.  돌담이 아름다운 마을, 한적한 해수욕장을 끼고 있는 어촌마을 등 다양한 마을을 지나며, 마을주민들의 푸근한 인심을 경험할 수 있는 구간이다. 다만, 구간 내에 갓길이 없는 도로구간이 다수 포함되어 있어 걷기여행자들의 안전이 유의된다.","- 소호 요트장을 출발하여 해안가를 따라 돌담이 아름다운 마을 및 한적한 해수욕장 등 조용한 걷기여행이 가능한 코스<br>- 돌담이 아름다운 마을, 한적한 해수욕장을 끼고 있는 어촌마을 등 다양한 마을을 지나며, 마을주민들의 푸근한 인심을 경험할 수 있는 코스",- 도심속에서의 이국적인 정취를 느낄 수 있는 소호요트경기장<br>- 여수만의 풍광을 즐길 수 있는 해안길,"- 시점 : 소호동 여수소호요트장(전남 여수시 소호로 392)<br>교통편) 여수엑스포역 또는 여수종합버스터미널에서 27, 88번 버스 이용하여 소호요트경기장 정류장 하차<br>- 종점 : 화양면 안포리 원포마을 정류장(전남 여수시 화양면 셋돔길 6)<br>교통편) 원포 정류장 26-1, 28, 29번 버스 이용하여 여수종합버스터미널 하차<br>- 구간 내에 갓길이 없는 도로구간이 다수 포함되어 있어 걷기여행자들의 안전 유의<br>- 그늘이 없는 차도가 포함되어 있어 충분한 식수 준비",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005172.gpx,20200216091701,20250717013359
T_ROUTE_MNG0000000001,T_CRS_MNG0000005173,남파랑길 57코스,18,360,2,비순환형,화양면 원포 버스정류장에서 화양만 서촌리 서촌마을가지 이어지는 구간으로 구간 내에 고봉산 둘레길이 다수 포함되어 있어 숲길이 많이 포함되어 있으며 고봉산에서 여수 가막만 일원 및 아름다운 해양경관 등을 바라보며 걸을 수 있는 매력적인 구간이다. 한적한 시골마을 및 어촌마을 등 다양한 마을을 지나는 구간으로 길을 걷가 갑작스럽게 펼쳐지는 남해안의 절경에 걷기여행의 보람을 느낄 수 있는 구간이다. ,- 고봉산 둘레길이 포함되는 구간으로 고봉산에서 바라보는 여수 가막만 일원의 아름다운 해양경관이 특히 아름다운 코스<br>- 한적한 시골마을과 어촌마을을 따라 조용하게 걷기여행을 즐길 수 있음 ,"- 봉화산 봉화대와 고봉산전망대에서 여수만, 가막만, 여자만 등이 동시에 조망되며 경관이 매우 아름다움","- 시점 : 화양면 안포리 원포마을 정류장(전남 여수시 화양면 셋돔길 6)<br>교통편) 여수종합버스터미널에서 28, 29, 26-1번 버스 이용하여 원포 정류장 하차. 배차간격 유의<br>- 종점 : 화양면 서촌리 서촌마을(전남 여수시 화양면 서촌리 584-7)<br>교통편) 서촌 정류장에서 21, 26, 29번 버스 이용하여 여수종합버스터미널 하차<br>- 편의시설이 많지 않으므로 사전에 준비 필요",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005173.gpx,20200216092247,20250717013433
T_ROUTE_MNG0000000001,T_CRS_MNG0000005175,남파랑길 59코스,8,180,2,비순환형,"여수 창문신성교회에서 소라면 궁항정류장까지 이어지는 구간으로 농로를 따라 걷가보면 여수 YMCA 생태교육관이 나타나고 그 이후부터는 해안가를 따라 궁항정류장까지 이어진다. 해안가 구간은 작은 어촌마을들을 지나며 소소한 해안경관을 즐길 수 있는 구간으로 일부 구간은 자전거도로로 정비되어 있고, 대부분 인도가 확보되어 있어 걷기여행시 안전에 큰 불편은 없다. 갓길이 없는 구간의 경우도 교통량이 많지 않아 해안경관을 바라보며 한적한 마을을 걷는 구간으로서의 특징을 보유하고 있다. ",- 창무마을에서 궁항마을까지 농로와 자전거길로 이어진 코스로 노선에서 조망되는 여자만 풍광이 아름다운 코스<br>- 리아스식 해안이 만들어내는 독특한 해안경관과 한적한 어촌마을들을 지나며 소소한 경관을 즐길 수 있는 코스,- 가사리 생태체험장과 소라면 복산리~달천교까지 이어지는 자전거길에서 조망되는 여자만 풍경,"- 시점 : 소라면 현천리 소라면가사 정류장(전남 여수시 소라면 현천리 1038-3)<br>교통편) 여수종합버스터미널에서 84버스 이용하여 소라면가사 정류장 하차<br>- 종점 : 소라면 사곡리 궁항정류장(전남 여수시 소라면 궁항길 131)<br>교통편) 궁항 정류장에서 91번 버스 이용하여 여천역 또는 여수종합버스터미널 하차<br>- 노선 내 화장실, 식수, 편의점 등 편의시설 없으므로 준비 필요<br>- 노선 전체가 농로 및 자전거길로 그늘이 없어 준비 필요",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005175.gpx,20200216093018,20250717013531
T_ROUTE_MNG0000000001,T_CRS_MNG0000005176,남파랑길 60코스,15,300,1,비순환형,"여수 소라면 사곡리 궁항 정류장에서 순천 해룡면 와온삼거리 정류장까지 이어지는 구간으로 해안길 및 일부 도로구간을 따라 순천까지 연결되는 구간이다. 해안길을 따라 여수시가 “갯노을길”이라는 푯말을 설치해놓은 구간이 있으며 일부 구간은 데크 등의 공사가 진행되고 있다. 순천으로 이어지는 종점부 구간에 일부 숲길 구간(가림산 일원)이 포함되고 있으며, 해당구간은 하계 시즌에는 제초작업이 원활하지 않아 걷기여행자의 안전이 유의된다. 구간 중간중간에 노을 및 일몰을 감상할 수 있는 구간이 있으며, 이런 구간에는 펜션, 카페 등이 자리잡고 있어 걷기여행시 쉬었다 갈 수 있다. ",- 여수시와 순천시가 연결되는 구간으로 해안가를 따라 여수시의 ‘갯노을길’ 등이 조성되어 있는 코스<br>- 대부분이 여자만을 따라 개설된 자전거길과 농로로 주변 풍광이 아름다운 코스,"- 개매기, 바지락캐기, 망둥어 낚시, 맨손고기 잡이등 다채로운 체험과 여자만의 아름다운 노을을 감상할 수 있는 장척마을<br>- 여수시 소라면 궁항마을에서 율촌면 반월마을까지 여자만을 따라 이어진 자전거길과 여자만 풍경","- 시점 : 소라면 사곡리 궁항정류장(전남 여수시 소라면 궁항길 131)<br>교통편) 여수종합버스터미널 또는 여천역 정류장에서 90, 91번 버스 이용 후 궁항 정류장 하차. 배차간격 유의<br>- 종점 : 해룡면 상내리 와온해변(전남 순천시 해룡면 와온길 133)<br>교통편) 순천역에서 98번 버스 이용하여 와온해변 하차. 배차간격 유의<br>- 편의시설이 많지 않아 식수 및 간식 사전 준비 필요하며 코스 대부분에 그늘이 없어 준비 필요<br>- 구간 중간에 노을 및 일몰을 감상할 수 있는 장소가 있으며 펜션, 카페 등이 자리하고 있어 걷기여행시 휴식 가능",전남 여수시,DNWW,https://www.durunubi.kr/editImgUp.do?filePath=/data/koreamobility/course/summap/T_CRS_MNG0000005176.gpx,20200216093306,20250717013602
